datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay
2010-02-12 00:00:00,1.0458333333333334,-1.1666666666666667,78.41666666666667,64.70833333333333,999.0,999.0,999.0,999.0,999.0
2010-02-13 00:00:00,1.0833333333333333,-2.7708333333333335,81.70833333333333,68.0,999.0,999.0,999.0,999.0,999.0
2010-02-14 00:00:00,1.2583333333333333,-3.2416666666666667,91.79166666666667,44.5,999.0,999.0,999.0,999.0,999.0
2010-02-15 00:00:00,0.6166666666666667,-5.166666666666667,84.83333333333333,117.79166666666667,999.0,999.0,999.0,999.0,999.0
2010-02-16 00:00:00,1.3791666666666667,-2.15,78.875,57.666666666666664,999.0,999.0,999.0,999.0,999.0
2010-02-17 00:00:00,2.920833333333333,0.4958333333333333,90.16666666666667,45.583333333333336,999.0,999.0,999.0,999.0,999.0
2010-02-18 00:00:00,1.9333333333333333,-5.0625,76.25,115.83333333333333,999.0,999.0,999.0,999.0,999.0
2010-02-19 00:00:00,0.9249999999999999,-6.458333333333333,78.04166666666667,94.04166666666667,999.0,999.0,999.0,999.0,999.0
2010-02-20 00:00:00,1.0416666666666667,-2.6458333333333335,74.54166666666667,54.333333333333336,999.0,999.0,999.0,999.0,999.0
2010-02-21 00:00:00,0.3958333333333333,1.9166666666666667,85.0,79.91666666666667,999.0,999.0,999.0,999.0,999.0
2010-02-22 00:00:00,0.6666666666666666,1.4875,90.95833333333333,53.333333333333336,999.0,999.0,999.0,999.0,999.0
2010-02-23 00:00:00,1.6291666666666667,2.2958333333333334,87.125,72.29166666666667,999.0,999.0,999.0,999.0,999.0
2010-02-24 00:00:00,0.4166666666666667,2.0416666666666665,86.66666666666667,64.91666666666667,999.0,999.0,999.0,999.0,999.0
2010-02-25 00:00:00,1.0625,0.9583333333333334,77.79166666666667,134.70833333333334,999.0,999.0,999.0,999.0,999.0
2010-02-26 00:00:00,1.2791666666666666,2.8333333333333335,68.29166666666667,93.91666666666667,999.0,999.0,999.0,999.0,999.0
2010-02-27 00:00:00,1.2083333333333333,5.020833333333333,70.95833333333333,95.91666666666667,999.0,999.0,999.0,999.0,999.0
2010-02-28 00:00:00,0.9541666666666667,3.591666666666667,77.125,144.95833333333334,999.0,999.0,999.0,999.0,999.0
2010-03-01 00:00:00,2.845833333333333,4.2250000000000005,72.375,66.125,999.0,999.0,999.0,999.0,999.0
2010-03-02 00:00:00,4.129166666666666,2.8125,54.5,130.16666666666666,999.0,999.0,999.0,999.0,999.0
2010-03-03 00:00:00,1.575,0.75,64.125,132.75,999.0,999.0,999.0,999.0,999.0
2010-03-04 00:00:00,1.0458333333333334,1.1666666666666667,76.08333333333333,126.83333333333333,999.0,999.0,999.0,999.0,999.0
2010-03-05 00:00:00,0.7833333333333333,0.14583333333333334,87.16666666666667,67.0,999.0,999.0,999.0,999.0,999.0
2010-03-06 00:00:00,1.7874999999999999,0.4583333333333333,78.83333333333333,68.5,999.0,999.0,999.0,999.0,999.0
2010-03-07 00:00:00,3.0541666666666667,2.3333333333333335,49.958333333333336,158.20833333333334,999.0,999.0,999.0,999.0,999.0
2010-03-08 00:00:00,0.5625,3.5833333333333335,61.416666666666664,164.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-03-09 00:00:00,1.3499999999999999,6.104166666666667,65.54166666666667,165.33333333333334,999.0,999.0,999.0,999.0,999.0
2010-03-10 00:00:00,2.704166666666667,7.708333333333333,63.666666666666664,142.58333333333334,999.0,999.0,999.0,999.0,999.0
2010-03-11 00:00:00,0.7374999999999999,6.395833333333333,72.125,104.0,999.0,999.0,999.0,999.0,999.0
2010-03-12 00:00:00,0.8583333333333334,5.8125,73.33333333333333,174.45833333333334,999.0,999.0,999.0,999.0,999.0
2010-03-13 00:00:00,0.65,7.916666666666667,73.58333333333333,157.75,999.0,999.0,999.0,999.0,999.0
2010-03-14 00:00:00,1.075,9.833333333333334,68.125,175.66666666666666,999.0,999.0,999.0,999.0,999.0
2010-03-15 00:00:00,1.2541666666666667,8.666666666666666,69.16666666666667,178.45833333333334,999.0,999.0,999.0,999.0,999.0
2010-03-16 00:00:00,1.0291666666666666,9.1875,70.83333333333333,112.29166666666667,999.0,999.0,999.0,999.0,999.0
2010-03-17 00:00:00,3.0124999999999997,7.583333333333333,88.16666666666667,64.41666666666667,999.0,999.0,999.0,999.0,999.0
2010-03-18 00:00:00,3.1291666666666664,7.104166666666667,76.25,73.25,999.0,999.0,999.0,999.0,999.0
2010-03-19 00:00:00,1.1208333333333333,4.166666666666667,88.5,60.5,999.0,999.0,999.0,999.0,999.0
2010-03-20 00:00:00,2.3666666666666667,3.9583333333333335,64.54166666666667,167.95833333333334,999.0,999.0,999.0,999.0,999.0
2010-03-21 00:00:00,2.316666666666667,4.3125,56.333333333333336,197.91666666666666,999.0,999.0,999.0,999.0,999.0
2010-03-22 00:00:00,0.9166666666666666,5.666666666666667,60.0,197.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-03-23 00:00:00,1.75,7.8125,58.25,200.0,999.0,999.0,999.0,999.0,999.0
2010-03-24 00:00:00,0.8208333333333333,8.833333333333334,64.54166666666667,203.0,999.0,999.0,999.0,999.0,999.0
2010-03-25 00:00:00,0.8833333333333333,10.791666666666666,60.375,205.83333333333334,999.0,999.0,999.0,999.0,999.0
2010-03-26 00:00:00,1.4874999999999998,10.583333333333334,57.958333333333336,149.45833333333334,999.0,999.0,999.0,999.0,999.0
2010-03-27 00:00:00,1.1541666666666666,9.833333333333334,76.04166666666667,121.5,999.0,999.0,999.0,999.0,999.0
2010-03-28 00:00:00,0.8375,9.291666666666666,82.91666666666667,103.125,999.0,999.0,999.0,999.0,999.0
2010-03-29 00:00:00,1.1208333333333333,8.729166666666666,74.70833333333333,193.5,999.0,999.0,999.0,999.0,999.0
2010-03-30 00:00:00,1.2083333333333333,9.416666666666666,75.08333333333333,96.91666666666667,999.0,999.0,999.0,999.0,999.0
2010-03-31 00:00:00,1.7916666666666667,10.137500000000001,80.70833333333333,136.54166666666666,999.0,999.0,999.0,999.0,999.0
2010-04-01 00:00:00,1.8541666666666667,2.4583333333333335,86.79166666666667,127.45833333333333,999.0,999.0,999.0,999.0,999.0
2010-04-02 00:00:00,1.2583333333333333,4.666666666666667,66.16666666666667,223.58333333333334,999.0,999.0,999.0,999.0,999.0
2010-04-03 00:00:00,2.2291666666666665,9.354166666666666,55.125,229.0,999.0,999.0,999.0,999.0,999.0
2010-04-04 00:00:00,3.3208333333333333,6.895833333333333,76.79166666666667,172.875,999.0,999.0,999.0,999.0,999.0
2010-04-05 00:00:00,2.3541666666666665,6.0625,66.04166666666667,128.16666666666666,999.0,999.0,999.0,999.0,999.0
2010-04-06 00:00:00,0.9249999999999999,7.645833333333333,58.916666666666664,234.0,999.0,999.0,999.0,999.0,999.0
2010-04-07 00:00:00,1.2958333333333334,10.729166666666666,57.416666666666664,234.33333333333334,999.0,999.0,999.0,999.0,999.0
2010-04-08 00:00:00,1.2583333333333333,11.604166666666666,67.04166666666667,150.0,999.0,999.0,999.0,999.0,999.0
2010-04-09 00:00:00,2.1416666666666666,11.083333333333334,69.875,200.54166666666666,999.0,999.0,999.0,999.0,999.0
2010-04-10 00:00:00,1.9791666666666667,10.0625,61.5,175.0,999.0,999.0,999.0,999.0,999.0
2010-04-11 00:00:00,2.8666666666666667,6.5625,55.125,220.33333333333334,999.0,999.0,999.0,999.0,999.0
2010-04-12 00:00:00,2.983333333333333,5.625,63.791666666666664,93.54166666666667,999.0,999.0,999.0,999.0,999.0
2010-04-13 00:00:00,1.3291666666666668,5.770833333333333,66.58333333333333,182.08333333333334,999.0,999.0,999.0,999.0,999.0
2010-04-14 00:00:00,0.5833333333333334,5.791666666666667,80.20833333333333,184.91666666666666,999.0,999.0,999.0,999.0,999.0
2010-04-15 00:00:00,1.2916666666666667,6.9375,77.29166666666667,112.66666666666667,999.0,999.0,999.0,999.0,999.0
2010-04-16 00:00:00,1.8041666666666665,7.666666666666667,69.33333333333333,135.70833333333334,999.0,999.0,999.0,999.0,999.0
2010-04-17 00:00:00,2.4125,10.083333333333334,67.33333333333333,244.70833333333334,999.0,999.0,999.0,999.0,999.0
2010-04-18 00:00:00,1.6500000000000001,9.916666666666666,70.45833333333333,248.5,999.0,999.0,999.0,999.0,999.0
2010-04-19 00:00:00,1.6333333333333335,12.125,63.5,232.95833333333334,999.0,999.0,999.0,999.0,999.0
2010-04-20 00:00:00,1.9708333333333332,11.0,67.58333333333333,173.16666666666666,999.0,999.0,999.0,999.0,999.0
2010-04-21 00:00:00,2.191666666666667,12.625,56.958333333333336,264.7083333333333,999.0,999.0,999.0,999.0,999.0
2010-04-22 00:00:00,1.7,10.645833333333334,52.75,269.7916666666667,999.0,999.0,999.0,999.0,999.0
